 Date , Latitude , Longitude , Location , Species , Adult M , Adult F , Adult , Subadult , Polar bear condition , Polar bear den , Cub/calf/pup , Bear cubs , Dead/alive , Unidentified , Total , Habitat , Occurrence remark 
 2012-07-20 ,79.1833,23.0847, Bråsvellbreen , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-27 ,78.0748748779297,10.5796670913696, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-28 ,79.204,20.588, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-29 ,79.2333333333333,22.6666666666667, Bråsvellbreen , megaptera novaeangliae , , ,1, , , , , , , ,1, water ," bubble feeding, pictures F "
 2012-07-29 ,79.2666666666667,22.75, Bråsvellbreen , megaptera novaeangliae , , , ,1, , , , , , ,1, water ," because it looked very smal, picture E included "
 2012-07-29 ,77.9926910400391,9.79886913299561, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-30 ,79.26,19.12, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-30 ,77.9691696166992,9.73185729980469, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-31 ,77.9515762329102,9.64187908172607, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-08-01 ,77.937744140625,9.56549167633057, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-08-04 ,79.0466666666667,22.505, 79 02.8 N/ 22 30.3 E , megaptera novaeangliae , , , , , , , , , , ,1, unknown , feeding 
 2012-08-05 ,79.2383333333333,20.7516666666667, 79 14.3 N/ 20 45.1 E , megaptera novaeangliae , , , , , , , , , , ,1, unknown , fluking; associated with Kittiwakes 
 2012-08-09 ,76.5666666666667,17.5333333333333, Storfjorden , megaptera novaeangliae , , ,1, , , , , , , ,1, water , feeding 
 2012-08-10 ,79.538,19.2599, Hinlopen , megaptera novaeangliae , , , , , , , , , , ,1, unknown , The white humpback 
 2012-08-11 ,79.617,18.383, Hinlopen Strait , megaptera novaeangliae , , , , , , , , , , ,1, water ," 1739 hrs; 79o37.015’N, 018o27.47’E "
 2012-08-12 ,79.5333333333333,19.2333333333333, Hinlopenstretet , megaptera novaeangliae , , , ,1, , , , , , ,1, water , 
 2012-08-17 ,76.8565166666667,15.21555, At sea , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 1100 hrs; Logging 
 2012-08-19 ,79.6503024033,18.9478470393, Hinlopen , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 1 knølkval 
 2012-08-26 ,79.1518,23.5609, Along coast S of Nordaustlandet , megaptera novaeangliae , , , , , , , , , , ,1, water ," quite a few seen throughout the night by passengers staying up, no numbers given "
 2012-08-28 ,79.6873,11.1531, Smeerenburgfjorden , megaptera novaeangliae , , , ,1, , , , , , ,1, water ," was breathing strangely: surfaced horizontally, submerged briefly and surfaced horizontally again, 3 times every time "
 2013-06-08 ,73.16,18.21, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , Gudmundsson 
 2013-06-28 ,78.9088,12.272, Kongsfjorden , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2013-06-29 ,78.929,11.9819, Kongsfjorden , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2013-07-09 ,79.6416666666667,13.24, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , 
 2013-07-12 ,78.1333333333333,12.85, Isfjord area , megaptera novaeangliae , , ,1, , , , , , , ,1, water ," 22.45, only seen briefly "
 2013-07-12 ,76.7833333333333,20.3, Storfjorden , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 
 2013-07-17 ,79.5205,19.0066, Alkefjellet , megaptera novaeangliae , , , , , , , , , , ,1, unknown , 
 2013-07-19 ,77.8833333333333,13.2166666666667, Ivergrunnen , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 
 2013-07-20 ,78.905,12.4433333333333, Kongsfjord , megaptera novaeangliae , , ,1, , , , , , , ,1, water ," 19.40 - 20.00, surfaced beside us, fluked several times, a big surprise! "
 2013-07-23 ,80.03,17.13, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2013-07-24 ,79.391,19.063, , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 
 2013-08-12 ,77.6123166666667,20.2797333333333, Storfjord , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2013-08-19 ,79.99388,18.51562, Murchinsonfjord , megaptera novaeangliae , , , ,1, , , , , , ,1, water ," feeding intensely, 79°59'28"" N 18°28'58"" E "
 2013-08-23 ,78.7689157295186,28.6897165105828, Helgolandøya , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 
 2014-06-01 ,77.512,14.578, Recherchefjorden , megaptera novaeangliae ,0,0,0,0, , ,1, , alive ,0,1, water , 6 or 7m 
 2014-06-03 ,76.991,16.358, Hornsund Gnalodden , megaptera novaeangliae ,0,0,0,1, , ,0, , alive ,0,1, water , 
 2014-06-04 ,77.0154,15.869, Gnålodden , megaptera novaeangliae ,0,0,1,0,0, ,0,0, ,0,1, In Hornsund , 
 2014-06-06 ,78.915,12.225, Kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water ," was matched with an observation from Hinlopen, 2012 (7926N, 1911E) 20.07.12 "
 2014-06-07 ,78.917,12.188, kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2014-06-07 ,77.0139,16.3922, Gåshamna , megaptera novaeangliae ,0,0,1,0,0, ,0,0, ,0,1, Ocean , Same individual 
 2014-06-07 ,78.917,12.117, Kongsfjorden , megaptera novaeangliae ,0,0,0,1, , ,0, , alive ,0,1, water , 
 2014-06-11 ,76.67,15.52, , megaptera novaeangliae ,0,0,1,0,0, ,0,0, ,0,1, , 
 2014-06-12 ,76.58,16.14, Samarinvagen , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, water , 
 2014-06-13 ,76.971,15.7181, Hornsund , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-06-21 ,77.1,14.4, At sea , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , Swimming 110° 
 2014-06-23 ,78.58,22.06, South Hinlopen , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , Travelling fast 
 2014-06-26 ,77.02,14.22, off Spitsbergen , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , Swimming 308. Prob Feeding 
 2014-06-28 ,78.915,12.225, Kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-06-29 ,78.9,12.45, Kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-06-29 ,78.15,11.96, south of P. K. Forland , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-06-30 ,78.0833333333333,13.0833333333333, Isfjorden , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, water , 
 2014-07-12 ,76.55,15.2, Hornsund mouth , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, water , Fluke up Dive 
 2014-07-13 ,78.44,22.43, Hinlopen , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, water , Fluke 
 2014-07-14 ,74.77,18.55, north of Bjørnøya , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , fluke shot sent to IMR 
 2014-07-16 ,79.12,21.65, , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, water , 
 2014-07-25 ,76.9166666666666,15.35, Hornsund , megaptera novaeangliae ,0,0,1,0,0, ,0,0, unknown ,0,1, water ," 12.58, sd 134m "
 2014-07-25 ,76.93,15.47, off Hornsund , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-07-30 ,79.63,18.28, Hinlopenstretet , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-08-04 ,79.6,18.49, Alkefjellet , megaptera novaeangliae ,0,0,1,0,0, ,0,0, alive ,0,1, water ," fluke up dive near small island, 1430 hr "
 2014-08-13 ,80.1344444444444,15.7341666666666, North of Hinlopen , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-08-20 ,80.1333333333333,7.73333333333333, , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2014-08-31 ,78.8416666666666,8.03333333333333, , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2015-06-20 ,79.82,13.97, Woodfjorden , megaptera novaeangliae ,0,0,1,0,0, ,0,0, ,0,1, water , 
 2015-07-09 ,78.589,11.299, Kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2015-07-15 ,76.25,19.3666666666666, , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water ," Seen from the restaurant at 21.45, sea depth 156m "
 2015-08-01 ,80.9,18.29, North of Spitsbergen , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-04 ,79.91,11.82, Raudfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-05 ,80.15,17.37, , megaptera novaeangliae ,0,0,0,0,0, ,0,0, alive ,1,1, water , 
 2015-08-10 ,79.79,11.12, Fuglepynten , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2015-08-15 ,79.0183333333333,11.7169444444444, Krossfjord , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , Swimming around the ship for one hour 
 2015-08-16 ,78.9651307,11.8569355, Kongsfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-26 ,78.4878754,14.3506894, Yoldiabukta , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-27 ,80.23,15.5, Between Moffen and Hinlopenrenna , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , feeding with fin and blue whales 
 2015-08-27 ,80.18,15.45, Between Moffen and Hinlopenrenna , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , Feeding 
 2015-08-31 ,79.7902,12.05, Raudfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water ," Not disturbed by the ship, came to breath very close to the ship not moving, photo: IMG77912.JPG "
 2015-09-01 ,78.9773166666666,11.0608166666666, Kongsfjorden , megaptera novaeangliae ,0,0,0,1, , ,0, , alive ,0,1, water , 
 2015-09-02 ,79.6289,18.473, Alkefjellet , megaptera novaeangliae ,0,0,1,0, , ,0,0, alive ,0,1, water , Breaching 5-6 times at far and close distance from the ship. No fluke photo 
 2015-09-05 ,79.7667,11.0613, Smeerenburgfjorden , megaptera novaeangliae ,0,0,0,1, , ,0, , unknown ,0,1, water ," Seen off Amsterdamøya evening, late evening near S end of fjord, lunge feeding. A young animal "
 2016-05-15 ,74.65,19.3183333333333, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-06-03 ,74.73,18.78, Bjørnøya , megaptera novaeangliae ,0,0,1,0,0, ,0,0, ,0,1, water , 37m depth 
 2016-06-07 ,78.26501329,15.33741766, , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, , 
 2016-06-24 ,77.25,13.03, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-06-24 ,76.6333333333333,14.27, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-06-26 ,77,12.45, , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water ," fluked - 21.39, sd 431 m "
 2016-06-28 ,75.9833333333333,16.3766666666666, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-07-08 ,79.6233333333333,10.8816666666666, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-07-15 ,78.34,12.02, Forlandsundet , megaptera novaeangliae ,0,0,1,0,0, ,0,0, alive ,0,1, water , 
 2016-08-21 ,77.7516666666666,27.8966666666666, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , Knølhval 
 2016-08-21 ,79.71,11.09, Smeerenburgfjorden , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2006-07-21 ,67.3033333333333,21.9316666666667, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2007-06-25 ,78.44622,11.89946, Poolepynten , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2007-06-26 ,78.44622,11.89946, Poolepynten , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2007-07-03 ,78.44622,11.89946, Poolepynten , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2007-07-07 ,78.44622,11.89946, Poolepynten , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2007-09-29 ,69.35,16.4333333333333, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , AUSTHEIM 
 2008-07-08 ,73.49,19.15, , megaptera novaeangliae , , , , , , , , , , ,1, , 1 knølhval 
 2008-07-14 ,70.0076666666667,16.35, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , Johansen 
 2008-07-15 ,70.005,16.1333333333333, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , Sandvik 
 2008-08-24 ,73.5333333333333,16.7333333333333, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , VIKØREN 
 2009-07-28 ,70.7,17.1733333333333, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , MORK 
 2009-07-28 ,69.7116666666667,15.7433333333333, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , KARLSEN 
 2010-08-06 ,73.755,20.455, 73°45.3’N/20°27.3’E South of Bear Island , megaptera novaeangliae , , , , , , , , , , ,1, unknown , 
 2011-07-11 ,78.4879,14.29846, Isfjorden , megaptera novaeangliae , , , , , , , , , , ,1, water ," male or immature, small, foraging "
 2011-07-13 ,79.83232,14.01667, N mouth of Woodfjorden , megaptera novaeangliae , , , , , , , , , , ,1, water , feeding 
 2011-07-27 ,76.98247,14.98416, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-11 ,79.71994,11.18114, Fram Bukta , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-20 ,79.72213,11.06303, Smerenburgfj. , megaptera novaeangliae , , ,1, , , , , , , ,1, water , 
 2012-06-22 ,79.73364,11.01927," off Smeerenburg, Amsterdamøya ", megaptera novaeangliae , , , ,1, , , , , , ,1, water , feeding 
 2012-06-23 ,79.77647,11.44335, Fuglefjorden , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.95207,18.5931, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.95609,18.46326, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.94376,19.10403, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.9847,19.75199, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.94498,18.82037, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.95325,18.55401, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.94373,19.08481, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.98493,19.685, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.95142,18.61126, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.98158,19.58588, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.94382,19.05495, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-06-27 ,73.9439,18.98915, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-17 ,79.74617,14.21618, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-07-22 ,73.75,19.03, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , 
 2012-08-07 ,79.63234,18.45355, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-08-08 ,79.58249,17.96674, , megaptera novaeangliae , , , , , , , , , , ,1, water , 
 2012-08-30 ,79.633,18.16674, , megaptera novaeangliae , , , ,1, , , , , , ,1, water , small one 
 2013-06-24 ,73.12,44.51, , megaptera novaeangliae , , , , , , , , , , ,1, unknown , Nøstvold 
 2014-06-05 ,77.03395,15.93002, , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2014-06-08 ,76.95862,15.43062, , megaptera novaeangliae ,0,0,0,0, , ,0, , unknown ,1,1, water , 
 2015-07-04 ,63.5,6.72, Norway , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-01 ,81.05,17.85, ice edge , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-09-02 ,79.8,18.1, Hinlopenstretet , megaptera novaeangliae ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2016-06-22 ,78.94947,11.98754, , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,1,1, , 
 2016-07-06 ,78.52,11.96, Forlandsundet , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , very short sighting of a humback 
 2016-07-27 ,79.42,19.96, Hinlopen (WHERE?) , megaptera novaeangliae ,0,0,1,0, , ,0, , alive ,0,1, water , looked like a young one 
 2016-08-18 ,77.51,19.18, Storfjorden , megaptera novaeangliae ,0,0,0,0, , ,0, , alive ,0,1, water , Bubble feeding 
 2002-08-09 ,80.04,18.24, N for Lågøya , megaptera novaeangliae , , ,2, , , , , , , ,2, water , 
 2002-08-27 ,76.45,23.2333333333333, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2002-08-30 ,77.3666666666667,11.4833333333333, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2002-08-30 ,77.4666666666667,11.8666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2003-07-11 ,74.1295,16.5592, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-07-11 ,74.0738,16.4322, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-07-17 ,74.3659,26.0584, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-07-17 ,74.3876,25.5922, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-08-03 ,75.3459,17.2632, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-08-04 ,75.148,15.3611, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2003-08-07 ,74.5,15.3833333333333, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2004-09-29 ,77.0761,27.0067, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2004-09-29 ,77.1666666666667,27.3666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-02 ,76.5933333333333,17.8566666666667, , megaptera novaeangliae , , , , , , , , , , ,2, water ," reported by bridge officers, not certain observations "
 2006-08-11 ,75.5884,18.3329, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-11 ,76.3166666666667,21.6, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,76.1666666666667,19.8666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,75.5877,18.3285, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-14 ,79.0396,9.2428, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-14 ,79.1666666666667,8.81666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,78.0477,10.3596, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-15 ,78.2718,10.1074, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-15 ,79.0256,8.544, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-15 ,79.35,8.66666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,79.0333333333333,8.9, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,79.0833333333333,8.81666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-08-25 ,74.2978,17.0005, , megaptera novaeangliae , , , , , , ,1, , , ,2, water , 
 2006-08-27 ,74.4689,18.5466, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-28 ,74.003,19.1246, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-29 ,77.6333333333333,13.2166666666667, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-29 ,78.0333333333333,12.4666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-08-31 ,78.3011666666667,10.88, , megaptera novaeangliae , , , , , , , , , , ,2, , 
 2006-09-19 ,77.2327,28.0251, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-09-19 ,77.213,28.0328, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-09-19 ,77.4333333333333,28.0166666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-09-19 ,77.35,28.05, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-09-20 ,77.1445,37.4367, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-09-20 ,77.1455,37.4006, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-09-20 ,77.2333333333333,37.6666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
 2006-09-20 ,77.1426,37.5038, , megaptera novaeangliae , , , , , , , , , , ,2, water , 
 2006-09-20 ,77.2333333333333,37.6666666666667, , megaptera novaeangliae , , , , , , , , , , ,2, unknown , 
