,date,latitude,longitude,location,species,adult m,adult f,adult,subadult,polar bear condition,polar bear den,cub/calf/pup,bear cubs,dead/alive,unidentified,total,habitat,occurrence remark
806, 2008-07-18 ,78.9333333333333,8.01666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
807, 2008-07-18 ,79.0333333333333,7.3, ,common minkie whale, , , , , , , , , , ,1, unknown , 
808, 2008-07-18 ,79,7.56666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
809, 2008-07-19 ,79.7866666666667,11.145, Smeerenburgfjorden ,common minkie whale, , , , , , , , , , ,1, ," sd 102m, range 0.5 nm - 300m, seen 5 times "
810, 2008-07-19 ,78.1333333333333,8.41666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
811, 2008-07-20 ,77.45,10.3, ,common minkie whale, , , , , , , , , , ,1, unknown , 
812, 2008-07-20 ,80.4116666666667,16.1583333333333, Moffen ,common minkie whale, , , , , , , , , , ,1, , in a lead from open water 
813, 2008-07-21 ,76.5833333333333,12.2, ,common minkie whale, , , , , , , , , , ,1, unknown , 
814, 2008-07-22 ,76.4,14.8166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
815, 2008-07-23 ,75.8,5.26666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
816, 2008-07-23 ,75.4,6.41666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
817, 2008-07-23 ,75.85,5.48333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
818, 2008-07-23 ,76.0666666666667,6.33333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
819, 2008-07-23 ,75.5,5.71666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
820, 2008-07-23 ,76,6.06666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
821, 2008-07-23 ,75.8666666666667,5.5, ,common minkie whale, , , , , , , , , , ,1, unknown , 
822, 2008-07-23 ,75.9,5.65, ,common minkie whale, , , , , , , , , , ,1, unknown , 
823, 2008-07-25 ,74.7833333333333,22.0333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
824, 2008-07-25 ,74.7833333333333,22.0166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
825, 2008-07-26 ,74.0833333333333,18.3333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
826, 2008-07-26 ,74.3666666666667,19.7833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
827, 2008-07-26 ,74.5666666666667,20.8333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
828, 2008-07-26 ,74.1,18.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
829, 2008-07-26 ,79.6616666666667,11.165, Danskeøya ,common minkie whale, , , , , , , , , , ,1, ," first seen 50m in front of ship - went off to port, seen five times "
830, 2008-07-26 ,74.1,18.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
831, 2008-07-27 ,77.8166666666667,8.98333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
832, 2008-07-29 ,75.25,11.2166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
833, 2008-07-30 ,74.6,4.63333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
834, 2008-07-31 ,78.9898,10.3698, Kongsfjordrenna ,common minkie whale, , , , , , , , , , ,1, unknown ," appeared 2 times, calm sea, overcast "
835, 2008-08-01 ,74.2333333333333,11.4, ,common minkie whale, , , , , , , , , , ,1, unknown , 
836, 2008-08-01 ,74.2333333333333,11.3833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
837, 2008-08-03 ,77.0028333333333,29.2833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , ARLT 
838, 2008-08-03 ,76.007,27.55, ,common minkie whale, , , , , , , , , , ,1, unknown , KAARSTEIN 
839, 2008-08-05 ,77.0048333333333,26.0166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , IRGENS 
840, 2008-08-10 ,80.2,16.3166666666667, ,common minkie whale, , , , , , , , , , ,1, ," 14.00H, seen from the ship "
841, 2008-08-12 ,77.0003333333333,13.25, ,common minkie whale, , , , , , , , , , ,1, unknown , HØYDAHL 
842, 2008-08-12 ,76.0041666666667,14.8166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , AAS 
843, 2008-08-12 ,77.004,12.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , HØYDAHL 
844, 2008-08-22 ,74.4833333333333,9.6, ,common minkie whale, , , , , , , , , , ,1, unknown , 
845, 2008-08-23 ,74.4833333333333,12.75, ,common minkie whale, , , , , , , , , , ,1, unknown , 
846, 2008-08-24 ,74.3833333333333,19.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
847, 2008-08-24 ,74.2833333333333,19.3833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
848, 2008-08-24 ,74.3833333333333,19.5166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
849, 2008-08-24 ,74.1666666666667,19.4333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
850, 2008-08-24 ,74.1833333333333,19.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
851, 2008-08-24 ,74.1833333333333,19.3833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
852, 2008-08-24 ,74.3166666666667,19.4666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
853, 2008-08-24 ,74.2,19.3666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
854, 2008-08-24 ,74.5,17.35, ,common minkie whale, , , , , , , , , , ,1, unknown , 
855, 2008-08-24 ,74.35,19.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
856, 2008-08-24 ,74.1666666666667,19.4666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
857, 2008-08-24 ,74.3666666666667,19.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
858, 2008-08-24 ,74.3333333333333,19.4666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
859, 2008-08-24 ,74.3833333333333,19.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
860, 2008-08-24 ,74.1833333333333,19.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
861, 2008-08-24 ,74.3833333333333,19.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
862, 2008-08-26 ,80.4,16.45, ,common minkie whale, , , , , , , , , , ,1, unknown , KAARSTEIN 
863, 2008-08-31 ,75.35,17.3666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , KAARSTEIN 
864, 2008-09-05 ,76.35,20.0, ,common minkie whale, , , , , , , , , , ,1, unknown , JOHANSEN 
865, 2008-09-06 ,78.5833333333333,29.35, ,common minkie whale, , , , , , , , , , ,1, unknown , 
866, 2008-09-08 ,77.2666666666667,28.6666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
867, 2008-09-08 ,76.4666666666667,34.0, ,common minkie whale, , , , , , , , , , ,1, unknown , 
868, 2008-09-08 ,77.1666666666667,28.1833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
869, 2008-09-08 ,77.2833333333333,28.75, ,common minkie whale, , , , , , , , , , ,1, unknown , 
870, 2008-09-08 ,77.0833333333333,27.75, ,common minkie whale, , , , , , , , , , ,1, unknown , 
871, 2008-09-08 ,77.3333333333333,28.9666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
872, 2008-09-08 ,77.65,30.1333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
873, 2008-09-08 ,77.0666666666667,27.7333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
874, 2008-09-08 ,77.7833333333333,30.2666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
875, 2008-09-08 ,77.25,28.6166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
876, 2008-09-08 ,76.4333333333333,36.55, ,common minkie whale, , , , , , , , , , ,1, unknown , 
877, 2008-09-08 ,77.3166666666667,28.9, ,common minkie whale, , , , , , , , , , ,1, unknown , 
878, 2008-09-08 ,77.3666666666667,29.0833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
879, 2008-09-08 ,77.3833333333333,29.1333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
880, 2008-09-08 ,76.4166666666667,37.0333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
881, 2008-09-12 ,79.9833333333333,7.3, ,common minkie whale, , , , , , , , , , ,1, unknown , 
882, 2008-09-12 ,80.05,7.75, ,common minkie whale, , , , , , , , , , ,1, unknown , 
883, 2008-09-12 ,74.45,26.9333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
884, 2008-09-14 ,76.8666666666667,38.0, ,common minkie whale, , , , , , , , , , ,1, unknown , MOTEVALLI 
885, 2008-09-14 ,76.8666666666667,38.0, ,common minkie whale, , , , , , , , , , ,1, unknown , MOTEVALLI 
886, 2008-09-16 ,78.8166666666667,31.4833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
887, 2008-09-16 ,78.7166666666667,31.3333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
888, 2008-09-16 ,78.8,31.3833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
889, 2008-09-16 ,78.8166666666667,31.4666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
890, 2008-09-16 ,78.8333333333333,31.6333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
891, 2008-09-16 ,78.7666666666667,31.1, ,common minkie whale, , , , , , , , , , ,1, unknown , 
892, 2008-09-22 ,78.7333333333333,9.68333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
893, 2008-09-22 ,78.5666666666667,10.1666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
894, 2008-09-27 ,76.9,14.5833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
895, 2008-09-29 ,76.2,20.35, ,common minkie whale, , , , , , , , , , ,1, unknown , 
896, 2008-09-30 ,75.5166666666667,17.6833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
897, 2008-10-01 ,74.0166666666667,17.8333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
898, 2008-10-12 ,68.9483333333333,17.0183333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , ARLT 
899, 2008-11-04 ,76.6216666666667,28.28, ,common minkie whale, , , , , , , , , , ,1, unknown , KORSBØEN 
900, 2009-06-08 ,76.6016666666667,13.9216666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , STENSVEHAGEN 
901, 2009-06-08 ,76.3033333333333,14.73, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
902, 2009-06-08 ,77.1866666666667,12.9766666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
903, 2009-06-10 ,75.675,16.6766666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
904, 2009-06-10 ,75.785,15.995, ,common minkie whale, , , , , , , , , , ,1, unknown , STOKKEVÅG 
905, 2009-06-10 ,75.6316666666667,16.765, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
906, 2009-06-10 ,75.7133333333333,16.5733333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
907, 2009-06-14 ,78.883,12.474," Kongsfjorden, kongsvegen ",common minkie whale, , ,1, , , , , , , ,1, water , 
908, 2009-06-16 ,76.989,15.86, Hornsund ,common minkie whale, , , , , , , , , , ,1, water , 
909, 2009-06-23 ,75.775,17.0, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
910, 2009-06-24 ,75.495,17.3733333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
911, 2009-06-28 ,75.2833333333333,17.55, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
912, 2009-07-03 ,77.0133333333333,12.7316666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , JACOBSEN 
913, 2009-07-03 ,77.0133333333333,12.7316666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
914, 2009-07-06 ,75.3,17.3333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , RØD 
915, 2009-07-06 ,75.3,17.3333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
916, 2009-07-07 ,74.1483333333333,17.4416666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
917, 2009-07-07 ,74.1483333333333,17.4416666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , JACOBSEN 
918, 2009-07-08 ,73.455,19.53, ,common minkie whale, , , , , , , , , , ,1, unknown , KV SVALBARD 
919, 2009-07-08 ,73.455,19.53, ,common minkie whale, , , , , , , , , , ,1, unknown , KARLSEN 
920, 2009-07-09 ,79.812,14.236, Woodfjorden ,common minkie whale, , , , , , , , , , ,1, water ," 1, northern Woodfjord, 9.7.09 "
921, 2009-07-14 ,79.162,11.735, Krossfjorden ,common minkie whale, , , , , , , , , , ,1, water , Feeding 
922, 2009-07-17 ,79.599,20.584, Palanderbukta ,common minkie whale, , , , , , , , , , ,1, water , Spyhopped in broken fast-ice 
923, 2009-07-18 ,80.029,14.698, Moffen & 5 NM East ,common minkie whale, , , , , , , , , , ,1, water , 
924, 2009-07-23 ,79.653,13.263, Andøyane ,common minkie whale, , , , , , , , , , ,1, water , 
925, 2009-07-23 ,79.595,12.829, Liefdefjorden ,common minkie whale, , , , , , , , , , ,1, water , 
926, 2009-07-30 ,74.835,19.625, ,common minkie whale, , , , , , , , , , ,1, unknown , JENSSEN 
927, 2009-07-31 ,74.5833333333333,20.675, ,common minkie whale, , , , , , , , , , ,1, unknown , BRÅTVEIT 
928, 2009-08-01 ,79.559,10.961, Magdalena ,common minkie whale, , ,1, , , , , , , ,1, land , DEAD. 1 males 
929, 2009-08-01 ,79.953,13.176, Btw Moffen & Raudfjorden ,common minkie whale, , , , , , , , , , ,1, water , Possibly 2 animals 
930, 2009-08-02 ,77.0583333333333,28.8233333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , STENSVEHAGEN 
931, 2009-08-03 ,79.7952777777778,14.0686111111111, Woodfjord ,common minkie whale, , , , , , , , , , ,1, water , Feeding on small fish (capelin?) 
932, 2009-08-03 ,79.8155555555556,13.9608333333333, Woodfjord ,common minkie whale, , , , , , , , , , ,1, water , 
933, 2009-08-03 ,79.8747222222222,14.2497222222222, Woodfjord ,common minkie whale, , , , , , , , , , ,1, water , 
934, 2009-08-04 ,79.7625,14.0766666666667, Woodfjord ,common minkie whale, , , , , , , , , , ,1, water , 
935, 2009-08-04 ,74.6233333333333,18.7116666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , STENSVEHAGEN 
936, 2009-08-04 ,79.6333333333333,13.2, Woodfjord ,common minkie whale, , , , , , , , , , ,1, water , 
937, 2009-08-04 ,79.6333333333333,13.1666666666667, Liefdefjord ,common minkie whale, , , , , , , , , , ,1, water , 
938, 2009-08-04 ,79.6333333333333,13.1666666666667, Liefdefjord ,common minkie whale, , , , , , , , , , ,1, water , 
939, 2009-08-05 ,79.017,11.06, ,common minkie whale, , , , , , , , , , ,1, water , 
940, 2009-08-06 ,79.5891666666667,13.3777777777778, ,common minkie whale, , , , , , , , , , ,1, water , 
941, 2009-08-06 ,79.5175,13.3991666666667, Germaniahalvøya ,common minkie whale, , , , , , , , , , ,1, water , Very small 
942, 2009-08-07 ,79.962,15.292, East of Moffen ,common minkie whale, , ,1, , , , , , , ,1, water , 
943, 2009-08-08 ,79.249,10.97, Førstebreen ,common minkie whale, , ,1, , , , , , , ,1, water , 
944, 2009-08-09 ,79.89,14.299, N of Woodfjorden ,common minkie whale, , , , , , , , , , ,1, water , 
945, 2009-08-09 ,79.078,11.408, Nord av Kongsfjordmunningen                 ,common minkie whale, , , , , , , , , , ,1, water ,1700
946, 2009-08-13 ,78.969915,10.874634, Kongsfjorddjupet ,common minkie whale, , , , , , , , , , ,1, water , 
947, 2009-08-13 ,78.969915,10.687866, Kongsfjorddjupet ,common minkie whale, , , , , , , , , , ,1, land , 
948, 2009-08-25 ,76.2033333333333,25.4616666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
949, 2009-08-25 ,76.2033333333333,25.4616666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , RØD 
950, 2009-08-25 ,76.2266666666667,25.295, ,common minkie whale, , , , , , , , , , ,1, unknown , 
951, 2009-08-25 ,76.3666666666667,23.58, ,common minkie whale, , , , , , , , , , ,1, unknown , 
952, 2009-08-25 ,76.2266666666667,25.295, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
953, 2009-08-25 ,76.3666666666667,23.58, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
954, 2009-08-27 ,74.1333333333333,15.2333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
955, 2009-09-01 ,79.4183333333333,9.23333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , RØD 
956, 2009-09-01 ,78.825,10.2666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
957, 2009-09-01 ,79.4183333333333,9.23333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , RØD 
958, 2009-09-01 ,79.4183333333333,9.23333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
959, 2009-09-01 ,78.825,10.2666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
960, 2009-09-01 ,76.2,10.3833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
961, 2009-09-01 ,78.825,10.2666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
962, 2009-09-06 ,74.9416666666667,18.52, ,common minkie whale, , , , , , , , , , ,1, unknown , 
963, 2009-09-06 ,74.9416666666667,18.52, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
964, 2009-09-06 ,74.925,18.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
965, 2009-09-06 ,74.8433333333333,18.5316666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
966, 2009-09-06 ,74.9416666666667,18.52, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
967, 2009-09-06 ,74.925,18.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
968, 2009-09-06 ,74.8433333333333,18.5316666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
969, 2009-09-06 ,74.925,18.5333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
970, 2009-09-06 ,74.8433333333333,18.5316666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
971, 2009-09-08 ,75.685,19.8216666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
972, 2009-09-08 ,74.3666666666667,20.8233333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , K.PETTERSEN 
973, 2009-09-08 ,74.4516666666667,20.8183333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , SVARSTAD 
974, 2009-09-11 ,77.8666666666667,13.0333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
975, 2009-09-11 ,77.25,12.9666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
976, 2009-09-11 ,77.3,13.0166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
977, 2009-09-11 ,77.25,12.9666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
978, 2009-09-13 ,77.105,13.5216666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
979, 2009-09-13 ,77.0883333333333,13.54, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
980, 2009-09-13 ,77.255,13.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , ØYGARDEN 
981, 2009-09-14 ,78.6666666666667,9.05, ,common minkie whale, , , , , , , , , , ,1, unknown , 
982, 2009-09-14 ,78.8166666666667,8.66666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
983, 2009-09-14 ,78.8833333333333,9.16666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
984, 2009-09-15 ,79.8333333333333,7.38333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
985, 2009-09-17 ,80.3166666666667,12.45, ,common minkie whale, , , , , , , , , , ,1, unknown , 
986, 2009-09-19 ,80.6,16.0166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
987, 2009-09-19 ,80.5833333333333,16.4166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
988, 2009-09-19 ,80.5833333333333,16.45, ,common minkie whale, , , , , , , , , , ,1, unknown , 
989, 2009-09-19 ,80.5833333333333,16.3166666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
990, 2009-09-19 ,80.5833333333333,16.2833333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
991, 2009-09-23 ,77.9333333333333,20.2666666666667, ,common minkie whale, , , , , , , , , , ,1, unknown , 
992, 2009-09-23 ,77.9,20.2, ,common minkie whale, , , , , , , , , , ,1, unknown , 
993, 2009-09-23 ,77.9333333333333,20.2333333333333, ,common minkie whale, , , , , , , , , , ,1, unknown , 
